1,1,580.54,635.71,44.42,126.88,0.585923,-1,-1,-1
1,2,510.77,487.22,37.50,114.47,0.477603,-1,-1,-1
1,3,482.86,609.23,49.70,122.94,0.457818,-1,-1,-1
2,1,580.04,635.31,44.69,124.00,0.516396,-1,-1,-1
2,3,482.46,608.98,49.04,122.66,0.503932,-1,-1,-1
3,1,578.26,632.54,45.63,126.25,0.535268,-1,-1,-1
3,3,482.07,609.11,48.91,121.49,0.483490,-1,-1,-1
3,4,834.48,785.06,58.60,94.37,0.476398,-1,-1,-1
4,3,481.18,609.02,48.82,121.54,0.468385,-1,-1,-1
5,3,481.33,608.53,48.52,120.08,0.455913,-1,-1,-1
5,1,575.87,631.45,46.21,127.90,0.492009,-1,-1,-1
5,4,824.77,779.45,63.53,100.02,0.478608,-1,-1,-1
6,4,821.31,775.81,65.14,103.66,0.502729,-1,-1,-1
7,4,817.62,773.38,66.90,106.19,0.496528,-1,-1,-1
8,4,814.98,771.33,68.11,108.18,0.523718,-1,-1,-1
8,1,574.93,619.53,43.55,138.12,0.474503,-1,-1,-1
9,4,812.82,769.35,68.07,109.89,0.503817,-1,-1,-1
9,1,573.96,624.87,42.64,132.23,0.485106,-1,-1,-1
10,4,810.96,767.76,68.94,111.77,0.490084,-1,-1,-1
10,1,572.15,620.07,43.18,135.77,0.576348,-1,-1,-1
11,4,809.49,766.02,69.25,113.62,0.463164,-1,-1,-1
12,4,808.15,764.31,68.95,115.69,0.485619,-1,-1,-1
12,1,569.28,617.37,44.57,128.40,0.476750,-1,-1,-1
13,4,806.96,761.79,68.74,118.21,0.537941,-1,-1,-1
13,1,568.46,615.48,44.62,125.05,0.477695,-1,-1,-1
14,4,805.29,759.29,68.30,120.71,0.590294,-1,-1,-1
14,1,568.05,615.21,44.61,122.08,0.628688,-1,-1,-1
15,4,804.03,756.61,67.17,123.39,0.569035,-1,-1,-1
15,1,566.32,614.60,45.02,121.55,0.499535,-1,-1,-1
16,4,803.40,754.30,65.63,125.65,0.604785,-1,-1,-1
16,1,565.03,612.97,45.44,123.04,0.537925,-1,-1,-1
17,4,802.28,751.51,64.59,128.26,0.715424,-1,-1,-1
17,1,563.93,610.46,45.63,125.90,0.563195,-1,-1,-1
18,4,801.72,748.50,62.94,131.00,0.629321,-1,-1,-1
18,1,563.39,607.86,45.31,127.98,0.570078,-1,-1,-1
18,10,554.53,745.89,60.72,133.46,0.496069,-1,-1,-1
19,4,801.28,745.44,61.30,133.89,0.636804,-1,-1,-1
