1,1,580.54,635.71,44.42,126.88,0.585923,-1,-1,-1
2,1,580.04,635.31,44.69,124.00,0.516396,-1,-1,-1
3,1,578.26,632.54,45.63,126.25,0.535268,-1,-1,-1
9,6,813.69,769.94,67.39,109.26,0.503817,-1,-1,-1
10,1,571.64,618.56,43.70,136.97,0.576348,-1,-1,-1
13,6,807.84,761.51,68.14,118.35,0.537941,-1,-1,-1
14,6,805.90,759.19,67.83,120.81,0.590294,-1,-1,-1
14,1,568.35,615.25,44.39,123.08,0.628688,-1,-1,-1
15,6,804.55,756.60,66.77,123.39,0.569035,-1,-1,-1
16,6,803.85,754.33,65.25,125.57,0.604785,-1,-1,-1
16,1,565.17,612.70,45.31,123.88,0.537925,-1,-1,-1
17,6,802.66,751.53,64.27,128.19,0.715424,-1,-1,-1
17,1,564.01,610.17,45.53,126.63,0.563195,-1,-1,-1
18,6,802.07,748.52,62.63,130.94,0.629321,-1,-1,-1
18,1,563.44,607.59,45.22,128.58,0.570078,-1,-1,-1
19,6,801.59,745.46,61.02,133.85,0.636804,-1,-1,-1
19,1,562.52,604.68,45.47,129.94,0.564991,-1,-1,-1
20,6,801.35,744.02,59.29,135.41,0.622535,-1,-1,-1
20,1,562.07,601.61,45.53,132.64,0.551381,-1,-1,-1
21,6,799.66,742.75,58.02,136.79,0.586549,-1,-1,-1
21,1,562.19,601.18,43.64,132.25,0.574899,-1,-1,-1
22,6,796.84,741.65,58.29,137.83,0.621608,-1,-1,-1
23,6,794.05,739.92,57.85,139.55,0.561436,-1,-1,-1
24,6,792.19,738.55,57.32,141.18,0.506234,-1,-1,-1
25,6,788.38,737.08,59.15,142.60,0.560441,-1,-1,-1
25,1,556.25,585.19,44.24,133.23,0.515811,-1,-1,-1
26,6,785.07,735.14,59.24,144.52,0.555539,-1,-1,-1
26,9,543.80,731.32,55.81,139.99,0.617729,-1,-1,-1
27,6,782.06,732.26,59.53,146.00,0.512794,-1,-1,-1
27,9,542.84,728.81,55.28,138.70,0.604552,-1,-1,-1
28,6,779.07,728.82,60.92,146.55,0.507134,-1,-1,-1
28,9,541.59,726.18,55.17,137.23,0.540361,-1,-1,-1
29,6,776.36,725.59,61.30,143.28,0.632982,-1,-1,-1
30,6,773.55,722.57,62.02,142.28,0.662074,-1,-1,-1
31,6,771.61,721.24,62.46,144.19,0.611280,-1,-1,-1
32,6,769.83,720.17,62.37,146.00,0.594671,-1,-1,-1
33,6,768.03,718.61,62.21,147.88,0.656219,-1,-1,-1
34,6,767.46,716.73,61.25,149.48,0.616315,-1,-1,-1
35,6,766.64,715.03,60.92,151.22,0.638961,-1,-1,-1
35,10,1023.84,829.30,56.10,50.12,0.567441,-1,-1,-1
36,6,765.39,713.70,60.80,151.59,0.662681,-1,-1,-1
