1,1,723.81,503.02,138.81,316.17,0.870340,-1,-1,-1
1,2,61.83,715.07,140.78,361.00,0.867723,-1,-1,-1
1,3,286.77,435.93,96.47,303.47,0.845643,-1,-1,-1
1,4,0.22,688.70,70.98,384.74,0.826176,-1,-1,-1
1,5,341.78,522.68,122.13,345.15,0.758019,-1,-1,-1
1,6,486.74,146.45,67.42,185.17,0.655001,-1,-1,-1
1,7,685.35,220.44,82.53,184.46,0.631383,-1,-1,-1
1,9,1091.79,202.67,89.87,227.63,0.619706,-1,-1,-1
1,10,1504.49,258.29,54.98,150.46,0.606501,-1,-1,-1
1,11,842.85,187.80,75.00,176.37,0.582345,-1,-1,-1
1,12,902.42,161.63,67.69,195.93,0.566583,-1,-1,-1
1,13,615.80,211.51,55.95,188.02,0.566420,-1,-1,-1
1,14,368.18,193.14,64.55,202.10,0.540321,-1,-1,-1
1,15,410.41,208.39,61.25,195.14,0.529694,-1,-1,-1
1,16,1431.74,223.68,78.57,193.50,0.526667,-1,-1,-1
2,1,723.43,503.02,140.60,320.32,0.865101,-1,-1,-1
2,2,57.85,714.68,141.27,362.21,0.883592,-1,-1,-1
2,3,285.14,434.63,96.37,303.07,0.832347,-1,-1,-1
2,4,0.00,692.00,68.89,381.78,0.745908,-1,-1,-1
2,5,335.86,523.34,122.59,345.48,0.812670,-1,-1,-1
2,6,488.31,145.50,66.85,183.65,0.588662,-1,-1,-1
2,7,683.91,220.37,82.21,183.88,0.644108,-1,-1,-1
2,9,1106.04,216.00,84.37,212.69,0.645545,-1,-1,-1
2,10,1507.48,255.80,55.58,152.02,0.541516,-1,-1,-1
2,11,843.37,185.63,74.80,176.07,0.596963,-1,-1,-1
2,12,902.73,162.69,65.84,190.75,0.582163,-1,-1,-1
2,13,614.52,210.07,56.63,190.21,0.560369,-1,-1,-1
2,16,1435.37,221.39,77.94,192.24,0.539027,-1,-1,-1
3,1,725.20,502.41,142.47,325.04,0.847278,-1,-1,-1
3,2,54.32,714.43,141.53,362.76,0.875874,-1,-1,-1
3,3,283.22,433.22,96.22,302.10,0.832417,-1,-1,-1
3,4,0.00,704.90,66.15,369.83,0.701015,-1,-1,-1
3,5,331.51,527.93,122.54,343.23,0.833041,-1,-1,-1
3,6,489.90,144.44,66.70,183.29,0.567574,-1,-1,-1
3,7,684.28,219.11,82.66,185.00,0.672061,-1,-1,-1
3,9,1115.67,211.00,86.65,216.58,0.615367,-1,-1,-1
3,10,1511.30,254.70,56.09,153.45,0.510949,-1,-1,-1
3,11,849.04,183.63,75.86,178.24,0.654915,-1,-1,-1
3,12,907.52,163.80,65.77,190.35,0.619259,-1,-1,-1
3,13,613.13,208.12,57.35,192.36,0.629562,-1,-1,-1
4,1,724.90,503.25,142.98,327.51,0.845137,-1,-1,-1
4,2,50.99,715.90,141.35,362.02,0.859380,-1,-1,-1
4,3,282.23,432.12,96.69,302.82,0.811662,-1,-1,-1
4,4,0.00,718.80,62.73,354.97,0.666188,-1,-1,-1
4,5,327.09,530.99,124.11,345.52,0.861366,-1,-1,-1
4,6,491.44,144.26,66.75,183.73,0.532860,-1,-1,-1
4,7,684.77,219.65,82.55,184.87,0.638616,-1,-1,-1
4,9,1126.92,228.67,81.27,199.62,0.702325,-1,-1,-1
4,10,1513.71,256.66,55.38,151.30,0.513997,-1,-1,-1
4,11,850.90,181.04,76.72,180.31,0.544818,-1,-1,-1
4,12,905.02,162.20,66.42,193.41,0.500869,-1,-1,-1
4,13,614.28,208.15,57.13,191.64,0.601386,-1,-1,-1
5,1,721.84,503.19,142.36,328.83,0.843005,-1,-1,-1
5,2,48.52,716.17,141.36,361.65,0.875029,-1,-1,-1
5,3,278.32,431.60,96.97,302.77,0.820313,-1,-1,-1
5,4,0.00,729.15,58.96,343.10,0.802599,-1,-1,-1
5,5,322.60,531.98,125.06,347.32,0.829622,-1,-1,-1
5,6,492.98,144.24,66.65,183.97,0.531322,-1,-1,-1
5,7,684.22,219.76,82.47,185.05,0.657891,-1,-1,-1
5,9,1130.93,235.42,81.22,195.72,0.715771,-1,-1,-1
5,10,1515.94,259.05,55.00,149.63,0.516668,-1,-1,-1
5,11,852.61,181.68,76.51,179.76,0.584512,-1,-1,-1
5,13,613.09,209.81,57.11,191.10,0.653780,-1,-1,-1
5,18,1054.53,150.23,54.46,188.44,0.534680,-1,-1,-1
5,14,369.62,184.89,65.13,204.37,0.516675,-1,-1,-1
6,1,719.87,503.02,141.27,329.83,0.840991,-1,-1,-1
6,2,45.74,718.07,140.65,358.32,0.872261,-1,-1,-1
6,3,275.75,431.36,97.77,304.18,0.750281,-1,-1,-1
6,4,0.00,735.85,56.13,335.56,0.771112,-1,-1,-1
6,5,320.20,535.90,125.54,347.66,0.831032,-1,-1,-1
6,7,684.64,219.24,82.39,185.00,0.686868,-1,-1,-1
6,9,1133.40,238.39,81.40,192.43,0.728649,-1,-1,-1
6,11,855.29,181.87,75.77,178.01,0.503696,-1,-1,-1
6,13,614.13,211.29,56.88,190.48,0.627697,-1,-1,-1
6,14,371.54,183.79,65.00,204.42,0.515908,-1,-1,-1
6,16,1452.00,222.31,77.33,192.40,0.539373,-1,-1,-1
