1,1,68.13,710.76,133.30,369.24,0.856393,-1,-1,-1
1,2,723.59,500.31,140.32,319.00,0.824416,-1,-1,-1
1,3,284.29,433.75,100.79,311.27,0.777776,-1,-1,-1
1,4,340.85,526.04,131.35,339.32,0.746991,-1,-1,-1
1,5,0.12,680.55,72.74,391.00,0.727792,-1,-1,-1
1,6,843.30,182.42,75.13,181.50,0.675620,-1,-1,-1
1,7,1432.83,229.39,78.89,182.19,0.659643,-1,-1,-1
1,8,686.35,219.47,75.38,186.84,0.643366,-1,-1,-1
1,9,1096.00,201.00,87.86,230.66,0.639700,-1,-1,-1
1,10,904.62,168.22,62.99,190.61,0.636466,-1,-1,-1
1,12,488.95,143.86,61.66,187.28,0.549130,-1,-1,-1
1,13,612.82,215.33,62.88,182.28,0.540475,-1,-1,-1
1,14,368.33,196.79,56.90,196.82,0.505405,-1,-1,-1
2,1,64.61,713.53,132.33,366.47,0.821290,-1,-1,-1
2,2,724.35,500.58,141.59,321.93,0.812325,-1,-1,-1
2,3,281.73,433.27,100.51,310.35,0.761105,-1,-1,-1
2,4,332.87,530.87,130.92,337.62,0.764349,-1,-1,-1
2,5,0.30,693.29,70.37,378.26,0.641904,-1,-1,-1
2,6,843.97,181.82,74.16,179.22,0.684904,-1,-1,-1
2,7,1436.78,230.40,75.69,174.56,0.628283,-1,-1,-1
2,8,686.92,218.36,75.25,186.48,0.632794,-1,-1,-1
2,9,1106.75,217.79,81.20,211.88,0.645944,-1,-1,-1
2,10,906.53,167.35,62.02,187.55,0.599705,-1,-1,-1
2,12,489.33,142.58,62.64,190.45,0.527870,-1,-1,-1
2,13,611.95,213.66,64.11,185.93,0.539672,-1,-1,-1
3,1,63.43,717.51,131.02,362.49,0.822147,-1,-1,-1
3,2,727.05,500.23,141.65,322.64,0.805783,-1,-1,-1
3,3,280.88,431.87,99.10,305.58,0.778090,-1,-1,-1
3,4,325.56,531.78,132.07,339.60,0.774434,-1,-1,-1
3,5,0.30,707.64,67.68,363.82,0.629085,-1,-1,-1
3,6,848.46,179.62,75.19,181.54,0.725123,-1,-1,-1
3,7,1439.72,231.32,76.02,175.35,0.582034,-1,-1,-1
